,Unnamed: 0,Comments,Sac_score,sentiment,Emotions,Emotions_label,Emoji_name,emojis
233,233, not looking to preach and love my guy kap just saw his tweet and thought id add a different perspective  😜,1,1,joy,2,{'winking face with tongue': 1},😜
234,234, i froze it a couple months ago  😂,0,0,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
235,235, can be there by monday  😜,1,0,joy,2,{'winking face with tongue': 1},😜
236,236, 1535 from friday was supposed to leave chicago at 916 but we didn t depart until 1230 might not fly united again 😡,0,1,anger,4,{'POUTING FACE': 1},😡
237,237,where is the ss of shawn in the red carpet amas 😡,0,0,fear,5,{'POUTING FACE': 1},😡
238,238,i have mixed emotions when there s a beautiful sunset but everyone including jesus first born has a picture of it  😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
239,239,47n8te damn you really said that shit a couple days ago itswritten 😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
240,240, i did about the same as her about 120 upstate ny  😳,0,0,joy,2,{'FLUSHED FACE': 1},😳
241,241,all these people saying hi to my son and he s like get the fuck out my face  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
242,242,all the damn time and after that specific person sees it i delete it  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
243,243,to the people who came into our front garden and stole some of the newly planted plants not happy jan  😡,0,1,anger,4,{'POUTING FACE': 1},😡
244,244,o no wey i m doing that  😜,1,0,anger,4,{'winking face with tongue': 1},😜
245,245,i m way too good at goodbyes  😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
246,246,20 11 17 its 3 year since i saw demi live  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
247,247,4 i ll pass on that too this girl is gonna do her schoolwork for the following week cause  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
248,248,matching noctis and prompto for u and ur boo ffxv  😜,1,1,joy,2,{'winking face with tongue': 1},😜
249,249,a bitch bouta go out to eat by herself like she always does  😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
250,250,1cunionsandphey yeah i thought so too but saw someone mention it earlier and it made me think hahahaha wales oh god  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
251,251,18 you buy me food  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
252,252,rhoa typical porsha me me me she needs her sister for the brains lord knows porsha thought trains actually ran  😡,0,0,joy,2,{'POUTING FACE': 1},😡
253,253, oh i know thank u for not posting those  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
254,254,21borland confess i love how they hating because theyre lonely  😂,0,0,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
255,255,i was bawling while watching their performance  😭❤,0,0,fear,5,"{'LOUDLY CRYING FACE': 1, 'red heart': 1}",😭❤
256,256,6 days without my planner was a killer  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
257,257,ive just submitted my essay and i thought id feel relieved but now im just even more stressed  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
258,258,01mbthebest except for sonny sonny never really cared for jadrew 😂,0,-1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
259,259, niggas out here frauding  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
260,260,why cant we just hang pedophiles no human rights for those monsters  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
261,261,my children just broke a table a table that certainly entitles me to an entire bottle of wine all to myself  😡,0,-1,sadness,1,{'POUTING FACE': 1},😡
262,262,4lexwin happy bday miss you  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
263,263,5 votes done for jennie to do the first bushtucker trial imaceleb 😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
264,264, you see her  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
265,265,8ben no you just copy someone else s  😂,0,-1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
266,266, it is completely incomprehensible that they can get such an idea at all  😡,0,0,anger,4,{'POUTING FACE': 1},😡
267,267,iamlaurenp whatchu doin  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
268,268,i would usually watch imaceleb2017 extra camp but i literally cannot bare that scarletts voice  😡,0,0,joy,2,{'POUTING FACE': 1},😡
269,269,when you lost money but you dun someone saw you drop it amp never told you  😡,0,0,sadness,1,{'POUTING FACE': 1},😡
270,270,at least you smashin something  😕,0,-1,fear,5,{'CONFUSED FACE': 1},😕
271,271,50 days until my birthday meaning 50 days until my exam  😭,0,0,fear,5,{'LOUDLY CRYING FACE': 1},😭
272,272,its too warm to sleep in november  😕,0,0,love,3,{'CONFUSED FACE': 1},😕
273,273, woww this makes me emo  😭,0,1,fear,5,{'LOUDLY CRYING FACE': 1},😭
274,274,i wanna wear jeans with holes but my thighs i d rather not look like a half open can of cookie dough  😕😞,0,1,fear,5,"{'CONFUSED FACE': 1, 'DISAPPOINTED FACE': 1}",😕😞
275,275,croupwill it go away on its own or not  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
276,276,blessings on blessings on blessings  😜,1,0,joy,2,{'winking face with tongue': 1},😜
277,277,ammbi but i miss it there  😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
278,278,me every time i m in the mirror looking for the fat ass that s supposed to be there  😕,0,0,fear,5,{'CONFUSED FACE': 1},😕
279,279,a match we deserve  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
280,280,no ma am we packing up my grandma amp going on a cruise  😜,1,1,anger,4,{'winking face with tongue': 1},😜
281,281,all i seen in the o was donks getting flipped amp getting into accidents for stuntin  😂,0,0,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
282,282,1princeofpersia lmao true power of the internet lookin 😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
283,283,it ll be my 3rd thanksgiving without my dad  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
284,284,damn i slept on the off whites ain t no service at the gig  😡,0,0,anger,4,{'POUTING FACE': 1},😡
285,285,why does it have to rain every time i wash my car  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
286,286, ooh i wouldnt bother with that everything will be set in stone  😜,1,0,fear,5,{'winking face with tongue': 1},😜
287,287, i just find tags and stuff that i can eat in the closet  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
288,288,lls ya mine is caused by my weak ass job  😡,0,0,fear,5,{'POUTING FACE': 1},😡
289,289,mingxiiii its okay babygirl job well done parin  ❤✊😍,0,-1,joy,2,"{'red heart': 1, 'RAISED FIST': 1, 'smiling face with heart-eyes': 1}",❤✊😍
290,290,i hate bitches wit big feet  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
291,291,i vote for paramsingh and harshitagaur for asjadnazirsexylist2017 8paramsingh bitchhhhh listen i cant even fathom all those links to the amas but still cant watch it btsxamas amas1vxzhin what about oh my god look at these beautiful flowers and you re fond for this person he has a rather strange sense of humor this is so cute schwartz love eli and he is quit leader but i would love to hear eli get crazy 5minutes lawrence he said he will unblock you tomorrow wena wentseng they all have cracks on them now 😭❤😜😂,1,0,love,3,"{'LOUDLY CRYING FACE': 2, 'red heart': 2, 'winking face with tongue': 1, 'FACE WITH TEARS OF JOY': 1}",😭❤😜😂
292,292,almondroca i thought this was you at first glance lmao  😂,0,-1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
293,293,22tbrads22 3 it wouldn t be signing stanton it would require a trade from miami  😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
294,294,fuck we need groceries but i hate going out in public i gotta see people  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
295,295,amir khan t finish the trial i am screaming too happy are back in my life 😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
296,296, it s a toy store no less  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
297,297,i do what i have to do in every situation no matter who gets hurt by it  😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
298,298,the reason i dont look forward to college is because i know ill end up doing more wack projects  😡,0,0,joy,2,{'POUTING FACE': 1},😡
299,299, oh my wow looks italian yum  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
300,300, one day there will be a reckoning  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
301,301,got my first la headshots taken am i official yet b3rto182 headshots actor acting  😜,1,1,joy,2,{'winking face with tongue': 1},😜
302,302,11andyscoming fr just check lamars he kills baker in all purpose yards 😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
303,303, sounds really bad are you planning on a new phone weve got some deals youll love mk 😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
304,304, if only he caught all the balls thrown his way  😡,0,0,anger,4,{'POUTING FACE': 1},😡
305,305,according to this i m gonna have 3 kids riiiiiight  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
306,306, doyoudream lmao it s really not joc is a beast will prob stick w him he had top 2 sets last year for me 😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
307,307, you forgot about the lobster  😜,1,0,sadness,1,{'winking face with tongue': 1},😜
308,308,1steveburton 1steveburton you forgot to pull her barbie dress down  😂,0,0,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
309,309,haha this is so funny lol santa is bringing me some new boobs lmho mine are ok thanks xx  😜🎅,1,0,surprise,6,"{'winking face with tongue': 1, 'Santa Claus': 1}",😜🎅
310,310,shots popovich and also while the best gun salesman ever was in office potus44  😜,1,0,anger,4,{'winking face with tongue': 1},😜
311,311,and s o to na dukes for putting money in my account  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
312,312,fucked yo teeth  😕,0,1,anger,4,{'CONFUSED FACE': 1},😕
313,313, that s weird shane dawson should make a conspiracy video on this  😭😂,0,0,fear,5,"{'LOUDLY CRYING FACE': 1, 'FACE WITH TEARS OF JOY': 1}",😭😂
314,314, you could send them to me too  😜,1,0,joy,2,{'winking face with tongue': 1},😜
315,315,a bunch of water face soap and witch hazel  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
316,316,happy birthday don t die  😜,1,0,joy,2,{'winking face with tongue': 1},😜
317,317, why it has to be 4x4  😜,1,0,anger,4,{'winking face with tongue': 1},😜
318,318,my daughter guys  😜,1,0,anger,4,{'winking face with tongue': 1},😜
319,319, victoria is lucky i dont drink during the games  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
320,320, melinda yes lol 😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
321,321, i dont wanna wait in vain for your love  😜🎶,1,1,sadness,1,"{'winking face with tongue': 1, 'musical notes': 1}",😜🎶
322,322, i mean you feel me though  😭,0,-1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
323,323, aaaa i want it this looks soo good amazingly done  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
324,324, the chiefs going into overtime with the giantslet that sink in  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
325,325, aaaaaaargh you made me cry master bought me hot cocoa and then i burnt my tongue on it i hate him about to see my mom and gma wednesday i could really fucking crytraineret saaame think food poisoningall i want is u blancbandana no excuse me again daren so peter paying for paul love you kt stay chill amas im so proud of our boys 38savauge and she said it with a straight face and 2k i wanna lose weightlike bad 11325 sorry about the typo gold would be cheap as dirt i wish my washer would work right 1 more day of school then break thankful letseat ge it sorted for tomorrow lads wanna see the fan reaction 1882marco used to go in there pre parenting days and feel like a model 19 minutes by jodi piccoult its my fave book of all time333uuu maybe the trick is being an asshole to make sure people don t say things because they think you re nice makada because liberals are not thankful for anything they believe everything should be given to them and they demand it as soon as i feel annoying i distant myself quick bjsl ah thats not good if you need a new phone 😭😂💙😕,0,1,anger,4,"{'LOUDLY CRYING FACE': 5, 'FACE WITH TEARS OF JOY': 4, 'BLUE HEART': 1, 'CONFUSED FACE': 1}",😭😂💙😕
326,326,614juano ouch to who  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
327,327,7claraaa he fucked up right there  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
328,328,3 0 palermo no chance in scoring should of had a penalty first half aswell  😡,0,1,anger,4,{'POUTING FACE': 1},😡
329,329,oviya wow wat a smile ya beautiful smile things thousand thoughts  ❤😊😲,0,-1,joy,2,"{'red heart': 1, 'SMILING FACE WITH SMILING EYES': 1, 'ASTONISHED FACE': 1}",❤😊😲
330,330, woww lmaoo never had that in my life my black card should be revoked 😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
331,331,5 reactive armor really brokw the hero  😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
332,332, a moment more like a life time mike nickjonasxamas 😜,1,1,joy,2,{'winking face with tongue': 1},😜
333,333, hey ive just seen warren hes on im a celebrity get me out of here  😉,1,1,joy,2,{'WINKING FACE': 1},😉
334,334, truestory ill just complement them on their shoes amp wing it from there  👍😜,1,0,joy,2,"{'THUMBS UP': 1, 'winking face with tongue': 1}",👍😜
335,335, you getting ready  😜,1,0,joy,2,{'winking face with tongue': 1},😜
336,336,i lost my nursery leader of two months to the relief society presidency the search begins again 😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
337,337,and i forgot my wallet  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
338,338, why can t that guy leave me alone he s messed with me way too long i ve been over him for ages why does he feel t  😡,0,1,sadness,1,{'POUTING FACE': 1},😡
339,339,daddy ain t raise no punk  😜,1,0,anger,4,{'winking face with tongue': 1},😜
340,340,i really didnt think that using a different soap one time would break me out this badly  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
341,341,looks so simple  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
342,342,561kev hbd i know it s hard being the only winner on b3ru  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
343,343, in your safe space  😜,1,0,joy,2,{'winking face with tongue': 1},😜
344,344,malik and those barking ass dogs  😡,0,0,anger,4,{'POUTING FACE': 1},😡
345,345,i guess elise was right about nate all along  😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
346,346,83 of brits would rather stay in and have tea and biscuit than go on a date i am one of those people imaceleb 😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
347,347,i want a tattoo so bad  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
348,348,and for the last im still waiting for to call me back just saying  😭,0,0,fear,5,{'LOUDLY CRYING FACE': 1},😭
349,349, lmfao that was her snapchat name when she added me wtf  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
350,350,2 days till my birthday im shook i can finally get book this is gonna be me when i get it  😂,0,-1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
351,351, same here lets watch the replay once we reach home 😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
352,352,i could pull all my hair out and punch everything right now cause yall are morons and thats how frustrated i am  😡,0,0,anger,4,{'POUTING FACE': 1},😡
353,353, thank youuu enjoy yours  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
354,354,amas god save me handsome  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
355,355,ia yikes that sounds bad are you looking to replace your phone we can help you out mk 😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
356,356, a lot of ugly things in our country getting brought to the surface this past year  😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
357,357,a carat with cancer received a sign album from seventeen and made her dreams come true  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
358,358,make a crazy face disneyland park  😜,1,1,fear,5,{'winking face with tongue': 1},😜
359,359,send the bill to trump  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
360,360, lol gotta try that spanish food before anything  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
361,361,404astro we have no o line and the worst oc in the history of everything  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
